整数型|整数型|整数型|整数型|整数型|整数型|整数型|不可用|整数型|字符型|整数型|整数型|整数型|整数型|整数型|整数型|整数型|整数型|整数型|整数型|整数型|整数型|字符型|字符型|整数型|字符型|不可用|整数型|字符型|整数型|整数型|不可用|不可用|不可用|整数型|整数型|整数型|字符型|整数型|字符型|整数型|字符型|整数型|整数型|不可用|整数型|整数型|整数型|整数型|整数型|整数型|整数型|字符型|整数型|整数型|字符型|不可用|字符型
32963|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|冥界之樱自选礼包|<color=ff6600>使用后可自由选择以下道具中的一个：\n<color=9190b3>冥界之樱*1\n<color=9190b3>史诗皮肤随机礼包碎片*1|1|\UI\Icon\Restore\package_rookie2.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32964|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|莫比乌斯币（50个）|<color=ff6600>使用后获得50个莫比乌斯币|1|\UI\Icon\Restore\39702.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32965|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|情投意合 称号|<color=ff6600>使用后获得情投意合 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32966|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|1|1|0|0|2021植树节复刻礼盒|<color=ff6600>使用后获得以下物品：\n<color=9190b3>全皮肤随机礼包*1\n<color=9190b3>金币*5000\n<color=9190b3>改名卡*1\n<color=9190b3>射命丸文的胶卷盒子*3\n<color=9190b3>击杀特效 埋颗树*1\n<color=ff6600>该礼包仅在2022年3月10日更新后至2022年3月16日期间开放购买,每人限购1次。|1|\UI\Icon\Restore\package_rookie2.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32967|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|OVO 称号|<color=ff6600>使用后获得OVO战队 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32968|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|SUKI 称号|<color=ff6600>使用后获得SUKI战队 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32969|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|IU 称号|<color=ff6600>使用后获得IU战队 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32970|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|LNGY 称号|<color=ff6600>使用后获得LNGY战队 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32971|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|ZTR 称号|<color=ff6600>使用后获得ZTR战队 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32972|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|XW 称号|<color=ff6600>使用后获得XW战队 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32973|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|CY 称号|<color=ff6600>使用后获得CY战队 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32974|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|AHH 称号|<color=ff6600>使用后获得AHH战队 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32975|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|FSZY 称号|<color=ff6600>使用后获得FSZY战队 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32976|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|GY 称号|<color=ff6600>使用后获得GY战队 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32977|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|PI 称号|<color=ff6600>使用后获得PI战队 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32978|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|DK 称号|<color=ff6600>使用后获得DK战队 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32979|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|永恒白银召唤符|<color=ff6600>使用后召唤白银宝箱，击破可获得宝箱碎片*1。使用召唤符的召唤师了获得白银宝箱怪随机礼包*1，召唤师等级到达5级可以使用。\n<color=ff6600>白银宝箱怪随机礼包使用后可随机获得下列物品中的一个：金币*800、装备升级符*4、符文碎片*8、劣化魔导石源石*4、史诗皮肤随机礼包碎片*1\n<color=ff6600>宝箱碎片每日最大获取上限为21个，超过无法拾取\n<color=ff6600>召唤符可在在2022年3月17日至2022年3月30日23点59分期间可使用|1|\UI\Icon\Restore\zhaohuanbaoxiang1_4th.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32980|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|永恒黄金召唤符|<color=ff6600>使用后召唤黄金宝箱，击破可获得宝箱碎片*2。使用召唤符的召唤师了获得黄金宝箱怪随机礼包*1，召唤师等级到达10级可以使用。\n<color=ff6600>黄金宝箱怪随机礼包使用后可随机获得下列物品中的一个：金币*1500、装备升级符*8、符文碎片*15、劣化魔导石源石*8、史诗皮肤随机礼包碎片*1、传说皮肤随机礼包碎片*1\n<color=ff6600>宝箱碎片每日最大获取上限为21个，超过无法拾取\n<color=ff6600>召唤符可在2022年3月17日至2022年3月30日23点59分期间可使用|1|\UI\Icon\Restore\zhaohuanbaoxiang2_4th.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32981|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|黄色闪光逐梦秘宝|<color=ff6600>使用后必定获得物品：英雄表情随机礼包*2。并有概率获得以下内容之一：\n<color=9190b3>皮肤 九尾模式（波风水门）/密钥自选礼包*1\n<color=9190b3>皮肤 万圣节小恶魔（伊莉雅）/密钥自选礼包*1\n<color=9190b3>皮肤 古灵精怪（远坂凛）/密钥自选礼包*1\n<color=9190b3>逐梦密钥*6\n<color=9190b3>逐梦密钥*8\n<color=9190b3>逐梦密钥*10\n<color=9190b3>逐梦密钥*12\n<color=9190b3>逐梦密钥*20\n<color=ff6600>仅在2022年3月17日更新后至2022年3月23日期间开放购买。|1|\UI\Icon\Restore\package_rookie2.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|1|0|0.000000| |0.000000
32982|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|小恶魔逐梦秘宝|<color=ff6600>使用后必定获得物品：英雄表情随机礼包*1。并有概率获得以下内容之一：\n<color=9190b3>皮肤 万圣节小恶魔（伊莉雅）/密钥自选礼包*1\n<color=9190b3>皮肤 浴衣（御坂美琴）/密钥自选礼包*1\n<color=9190b3>皮肤 零（司波深雪）/密钥自选礼包*1\n<color=9190b3>逐梦密钥*2\n<color=9190b3>逐梦密钥*3\n<color=9190b3>逐梦密钥*4\n<color=9190b3>逐梦密钥*5\n<color=9190b3>逐梦密钥*10\n<color=ff6600>仅在2022年3月17日更新后至2022年3月23日期间开放购买。|1|\UI\Icon\Restore\package_rookie2.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|1|0|0.000000| |0.000000
32983|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|皮肤 九尾模式（波风水门）/密钥自选礼包|<color=ff6600>使用后可自由选择以下道具中的一个：\n<color=9190b3>皮肤 九尾模式（波风水门）*1\n<color=9190b3>逐梦密钥*80|1|\UI\Icon\Restore\package_rookie2.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32984|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|皮肤 万圣节小恶魔（伊莉雅）/密钥自选礼包|<color=ff6600>使用后可自由选择以下道具中的一个：\n<color=9190b3>皮肤 万圣节小恶魔（伊莉雅）*1\n<color=9190b3>逐梦密钥*80|1|\UI\Icon\Restore\package_rookie2.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32985|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|皮肤 古灵精怪（远坂凛）/密钥自选礼包|<color=ff6600>使用后可自由选择以下道具中的一个：\n<color=9190b3>皮肤 古灵精怪（远坂凛）*1\n<color=9190b3>逐梦密钥*30|1|\UI\Icon\Restore\package_rookie2.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32986|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|皮肤 浴衣（御坂美琴）/密钥自选礼包|<color=ff6600>使用后可自由选择以下道具中的一个：\n<color=9190b3>皮肤 浴衣（御坂美琴）*1\n<color=9190b3>逐梦密钥*30|1|\UI\Icon\Restore\package_rookie2.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32987|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|皮肤 零（司波深雪）/密钥自选礼包|<color=ff6600>使用后可自由选择以下道具中的一个：\n<color=9190b3>皮肤 零（司波深雪）*1\n<color=9190b3>逐梦密钥*30|1|\UI\Icon\Restore\package_rookie2.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32988|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|皮肤回馈礼包|<color=ff6600>使用后可获得：\n<color=9190b3>金币*10000\n<color=9190b3>传说皮肤随机礼包*1\n<color=9190b3>全皮肤随机礼包*1\n<color=ff6600>仅在2022年3月17日更新后至2022年3月23日24点期间开放购买，每人限购1次。|1|\UI\Icon\Restore\package_rookie3.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32989|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|桃花汛随机礼盒|<color=ff6600>使用后有概率获得以下内容之一：\n<color=9190b3>永恒号角*1\n<color=9190b3>圣号角*5\n<color=9190b3>SOLO许可证*1\n<color=9190b3>双倍金币卡（1天）*1\n<color=9190b3>双倍功勋卡（1天）*1\n<color=9190b3>2级随机宝石箱*1\n<color=9190b3>3级随机宝石箱*1\n<color=9190b3>竞技场奖牌宝箱*5\n<color=9190b3>战场奖牌宝箱*5\n<color=9190b3>装备升级符*5\n<color=9190b3>精良皮肤随机礼包碎片*1\n<color=9190b3>史诗皮肤随机礼包碎片*1\n<color=9190b3>血条皮肤 桃花汛*1\n<color=ff6600>仅在2022年6月16日更新后至2022年6月29日24点期间开放购买，每人限购40次。|1|\UI\Icon\Restore\package_rookie3.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|1|0|0.000000| |0.000000
32990|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|桃夭动态血条随机礼盒|<color=ff6600>使用后有概率获得以下内容之一：\n<color=9190b3>永恒号角*1\n<color=9190b3>圣号角*5\n<color=9190b3>SOLO许可证*1\n<color=9190b3>双倍金币卡（1天）*1\n<color=9190b3>双倍功勋卡（1天）*1\n<color=9190b3>2级随机宝石箱*1\n<color=9190b3>3级随机宝石箱*1\n<color=9190b3>竞技场奖牌宝箱*5\n<color=9190b3>战场奖牌宝箱*5\n<color=9190b3>装备升级符*5\n<color=9190b3>精良皮肤随机礼包碎片*1\n<color=9190b3>史诗皮肤随机礼包碎片*1\n<color=9190b3>桃夭动态血条召唤符*1|1|\UI\Icon\Restore\package_rookie3.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|1|0|0.000000| |0.000000
32991|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|桃夭动态血条召唤符|<color=ff6600>使用后召唤宝箱怪，击破可获得动态血条皮肤 桃夭弄清漪*1，召唤师等级到达20级可以使用。|1|\UI\Icon\Restore\zhaohuanbaoxiang3_4th.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32992|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|霓虹都市 称号|<color=ff6600>使用后获得霓虹都市 主题动态称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32993|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|时钟塔皮肤追忆自选礼包|<color=ff6600>使用后可自由选择以下皮肤中的一个：\n<color=9190b3>皮肤 舞者（牧濑红莉栖）\n<color=9190b3>皮肤 樱花弥漫（大傻）\n<color=9190b3>皮肤 粉色恋人（梦梦）\n<color=9190b3>皮肤 水原千鹤（蛇血舞姬）\n<color=9190b3>皮肤 女仆（莉法）\n<color=9190b3>皮肤 一袋米扛几楼（天道佩恩）\n<color=9190b3>洛克李(英雄+迈特凯皮肤)礼包|1|\UI\Icon\Restore\package_rookie2.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32994|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|时钟塔自选礼包|<color=ff6600>使用后可自由选择以下道具中的一个：\n<color=9190b3>史诗皮肤自选礼包（时钟塔）\n<color=9190b3>5级宝石自选礼包\n<color=ff6600>史诗皮肤自选礼包(时钟塔)使用后可自由选择以下史诗皮肤中的一个：\n<color=9190b3>皮肤 泳装（亚瑟王））\n<color=9190b3>皮肤 雪地姬动队（涅普顿）\n<color=9190b3>皮肤 夏日泳装（冰之狙击手)\n<color=9190b3>皮肤 英梨梨（三千院凪）\n<color=9190b3>皮肤 刑部姬（塞巴斯蒂安）\n<color=9190b3>史诗皮肤随机礼包碎片*5|1|\UI\Icon\Restore\package_rookie2.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32995|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|史诗皮肤自选礼包（时钟塔）|<color=ff6600>使用后可自由选择以下史诗皮肤中的一个：\n<color=9190b3>皮肤 泳装（亚瑟王））\n<color=9190b3>皮肤 雪地姬动队（涅普顿）\n<color=9190b3>皮肤 夏日泳装（冰之狙击手)\n<color=9190b3>皮肤 英梨梨（三千院凪）\n<color=9190b3>皮肤 刑部姬（塞巴斯蒂安）\n<color=9190b3>史诗皮肤随机礼包碎片*5|1|\UI\Icon\Restore\package_rookie2.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32996|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|青团|<color=ff6600>使用后有概率获得以下内容之一：\n<color=9190b3>符文碎片*4\n<color=9190b3>宠物饲料*5\n<color=9190b3>劣化魔导石原石*2\n<color=9190b3>2-5级随机宝石礼包*1\n<color=9190b3>限定称号 浮生一梦|1|\UI\Icon\Restore\39580.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|1|0|0.000000| |0.000000
32997|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|浮生一梦 称号|<color=ff6600>使用后获得浮生一梦 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32998|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|听我一句骗 称号|<color=ff6600>使用后获得听我一句骗 称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
32999|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|青团大作战礼包|<color=ff6600>使用后可获得：\n<color=9190b3>金币*400\n<color=9190b3>青团*1\n<color=ff6600>仅在2022年3月31日至2022年4月10日24点期间开放购买，每人每天限购1次。|1|\UI\Icon\Restore\package_rookie3.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
33000|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|整蛊惊奇礼盒|<color=ff6600>使用后可获得：\n<color=9190b3>1级魔导石礼包*30\n<color=9190b3>符文碎片礼包*20\n<color=9190b3>整蛊每日礼包*1\n<color=ff6600>整蛊每日礼包：获得礼包后可立即开启一次，每24小时之后开启一次，共可以开启30次。每次开启可获得：\n<color=9190b3>1级魔导石礼包*2\n<color=9190b3>符文碎片礼包*1\n<color=ff6600>仅在2022年3月31日至2022年4月3日24点期间开放购买，每人限购1次。|1|\UI\Icon\Restore\package_rookie3.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
33001|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|朝花夕拾礼盒|<color=ff6600>使用后可获得：\n<color=9190b3>5级红黄宝石自选箱*1\n<color=9190b3>史诗皮肤兑换券*1\n<color=9190b3>传说皮肤随机礼包*1\n<color=ff6600>仅在2022年4月1日至2022年4月10日24点期间开放购买，每人限购1次。|1|\UI\Icon\Restore\package_rookie3.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
33002|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|如梦初醒礼盒|<color=ff6600>使用后可获得：\n<color=9190b3>装备强化符*150\n<color=9190b3>符文碎片*280\n<color=ff6600>仅在2022年4月1日至2022年4月10日24点期间开放购买，每人限购1次。|1|\UI\Icon\Restore\package_rookie3.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
33003|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|整蛊每日礼包|<color=ff6600>得礼包后可立即开启一次，每24小时之后开启一次，共可以开启30次。每次可获得：\n<color=9190b3>1级魔导石礼包*2\n<color=9190b3>符文碎片礼包*1|1|\UI\Icon\Restore\package_rookie3.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
33004|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|风林火山 称号|<color=ff6600>使用后获得风林火山 动态称号|1|\UI\Icon\achievement\Logo.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|4| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
33005|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|四月特惠礼包|<color=ff6600>使用后可获得：\n<color=9190b3>随机优秀属性洗练卡*3\n<color=ff6600>仅在2022年4月7日更新后至2022年4月17日24点期间开放购买，每人限购5次。|1|\UI\Icon\Restore\package_rookie3.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
33006|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|黑色情人节自选礼包|<color=ff6600>使用后可自由选择以下道具中的一个：\n<color=9190b3>动态称号 单身贵族 *1\n<color=9190b3>史诗皮肤随机礼包*1|1|\UI\Icon\Restore\package_rookie2.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
33007|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|黑色情人节特惠礼盒（一）|<color=ff6600>使用后可获得：\n<color=9190b3>一般魔导石原石*30\n<color=ff6600>仅在2022年4月14日更新后至2022年4月20日24点期间开放购买，每人限购2次。|1|\UI\Icon\Restore\package_rookie3.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
33008|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|黑色情人节特惠礼盒（二）|<color=ff6600>使用后可获得：\n<color=9190b3>装备升级符*150\n<color=ff6600>仅在2022年4月14日更新后至2022年4月20日24点期间开放购买，每人限购2次。|1|\UI\Icon\Restore\package_rookie3.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
33009|0|1|0|0|1|0| |1|restore|0|0|1|0|0|0|0|0|0|1|0|0|黑色情人节特惠礼盒（三）|<color=ff6600>使用后可获得：\n<color=9190b3>符文碎片*400\n<color=ff6600>仅在2022年4月14日更新后至2022年4月20日24点期间开放购买，每人限购2次。|1|\UI\Icon\Restore\package_rookie3.dds| |9901|普通|4229|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|1| |0|0.000000|0|1| |0|0|0|0|0|0|0|0.000000|0|0|0.000000| |0.000000
